user_id,movie_id,watch_date,watch_time_minutes,completion_rate,rating,liked
493,143,2025-05-03,100.8,0.63,4,1
493,139,2025-10-01,68.8,0.85,5,1
493,134,2025-03-28,93.1,0.95,4,1
493,106,2025-04-16,88.8,0.74,2,0
493,147,2025-05-18,65.5,0.58,5,1
493,110,2025-08-01,90.2,0.95,4,1
493,101,2025-10-30,50.6,0.55,3,0
493,102,2025-02-28,61.6,0.79,5,1
493,123,2025-11-17,67.8,0.56,3,0
493,117,2025-05-05,72.1,0.81,5,1
493,141,2025-03-17,74.7,0.83,5,1
493,107,2025-09-23,53.1,0.59,3,0
493,128,2025-01-19,108.0,0.72,2,0
493,149,2025-06-23,82.0,0.59,2,0
493,111,2025-05-17,17.2,0.11,1,0
493,155,2025-02-12,83.8,0.66,4,1
493,137,2025-03-26,67.0,0.54,2,0
493,122,2025-01-02,71.0,0.5,2,0
493,124,2025-08-01,22.9,0.27,2,0
493,136,2025-01-01,20.6,0.15,1,0
493,144,2025-09-04,55.9,0.42,2,0
493,115,2025-10-13,45.3,0.31,2,0
494,141,2025-05-19,53.1,0.59,4,1
494,135,2025-05-12,99.5,0.63,4,1
494,139,2025-09-08,64.8,0.8,5,1
494,114,2025-05-07,102.7,0.65,4,1
494,108,2025-02-04,121.0,1.0,5,1
494,106,2025-07-01,120.0,1.0,3,0
494,109,2025-06-14,78.2,0.92,4,1
494,102,2025-12-29,72.5,0.93,5,1
494,120,2025-12-04,123.7,0.93,4,1
494,110,2025-12-24,80.8,0.85,5,1
494,137,2025-09-08,101.7,0.82,5,1
494,145,2025-11-08,141.6,0.99,5,1
494,125,2025-06-24,138.3,0.87,5,1
494,136,2025-09-13,102.8,0.75,5,1
494,132,2025-11-04,109.7,0.85,3,0
494,105,2025-10-01,90.2,0.96,4,1
494,148,2025-08-29,98.6,0.68,3,0
494,107,2025-11-17,44.1,0.49,3,0
494,151,2025-11-06,28.4,0.22,3,0
494,144,2025-12-11,58.5,0.44,3,0
494,143,2025-05-24,124.8,0.78,3,0
494,149,2025-10-19,54.2,0.39,2,0
494,127,2025-08-11,24.0,0.17,3,0
494,113,2025-03-10,14.9,0.13,2,0
494,104,2025-07-29,84.7,0.77,3,0
494,159,2025-11-20,105.9,0.89,4,1
494,134,2025-11-13,57.8,0.59,3,0
495,123,2025-12-02,89.5,0.74,4,1
495,144,2025-03-08,97.1,0.73,5,1
495,128,2025-06-26,108.0,0.72,4,1
495,151,2025-11-07,118.7,0.92,4,1
495,154,2025-04-30,138.7,0.95,5,1
495,159,2025-03-22,89.2,0.75,4,1
495,106,2025-11-25,86.4,0.72,4,1
495,124,2025-10-30,59.5,0.7,3,0
495,121,2025-01-20,118.6,0.76,4,1
495,107,2025-12-16,74.7,0.83,4,1
495,111,2025-06-15,121.7,0.78,3,0
495,156,2025-05-10,79.8,0.84,5,1
495,146,2025-06-30,109.8,0.9,4,1
495,108,2025-06-19,35.1,0.29,2,0
495,145,2025-05-29,114.4,0.8,4,1
495,129,2025-11-24,65.5,0.63,2,0
495,112,2025-02-12,25.0,0.16,2,0
495,135,2025-03-28,148.5,0.94,3,0
495,115,2025-09-03,43.8,0.3,2,0
495,153,2025-11-15,68.0,0.85,3,0
495,152,2025-10-16,67.0,0.45,1,0
496,127,2025-03-07,84.6,0.6,3,0
496,113,2025-03-15,84.0,0.73,5,1
496,114,2025-06-13,128.0,0.81,4,1
496,146,2025-12-22,84.2,0.69,4,1
496,129,2025-04-14,92.6,0.89,4,1
496,135,2025-11-08,154.8,0.98,5,1
496,122,2025-03-24,120.7,0.85,4,1
496,105,2025-05-26,88.4,0.94,5,1
496,107,2025-08-11,72.9,0.81,5,1
496,103,2025-01-12,65.0,0.65,4,1
496,111,2025-01-12,112.3,0.72,5,1
496,154,2025-05-06,116.8,0.8,4,1
496,138,2025-02-05,67.3,0.68,4,1
496,139,2025-11-03,62.4,0.77,4,1
496,131,2025-03-15,98.5,0.73,3,0
496,104,2025-04-02,83.6,0.76,3,0
496,151,2025-11-05,120.0,0.93,3,0
496,101,2025-12-04,31.3,0.34,3,0
496,106,2025-02-22,44.4,0.37,2,0
496,159,2025-02-03,104.7,0.88,3,0
496,116,2025-07-16,73.1,0.71,4,1
497,114,2025-05-30,123.2,0.78,5,1
497,112,2025-05-08,113.9,0.73,5,1
497,152,2025-12-01,120.7,0.81,5,1
497,148,2025-01-09,118.9,0.82,5,1
497,151,2025-11-06,122.5,0.95,5,1
497,143,2025-10-11,56.0,0.35,3,0
497,119,2025-01-25,113.0,0.79,4,1
497,104,2025-10-25,33.0,0.3,2,0
497,137,2025-08-01,49.6,0.4,2,0
498,159,2025-12-23,103.5,0.87,5,1
498,160,2025-04-14,76.7,0.71,4,1
498,132,2025-02-25,99.3,0.77,4,1
498,137,2025-03-13,71.9,0.58,2,0
498,135,2025-07-10,124.8,0.79,3,0
498,153,2025-05-01,54.4,0.68,3,0
498,152,2025-03-11,86.4,0.58,2,0
498,113,2025-12-20,77.0,0.67,4,1
498,157,2025-02-12,70.0,0.7,5,1
498,120,2025-07-06,90.4,0.68,5,1
498,130,2025-12-02,156.8,0.98,5,1
498,145,2025-06-11,125.8,0.88,4,1
498,110,2025-01-12,72.2,0.76,4,1
498,108,2025-07-12,77.4,0.64,4,1
498,139,2025-08-05,34.0,0.42,3,0
498,158,2025-07-17,8.6,0.11,2,0
498,134,2025-11-20,64.7,0.66,3,0
498,138,2025-06-02,24.8,0.25,2,0
498,154,2025-03-22,71.5,0.49,3,0
498,147,2025-08-04,26.0,0.23,1,0
498,105,2025-05-11,43.2,0.46,2,0
498,117,2025-03-11,83.7,0.94,3,0
498,119,2025-10-24,97.2,0.68,2,0
499,124,2025-07-11,55.2,0.65,2,0
499,110,2025-10-14,84.5,0.89,5,1
499,119,2025-02-13,133.0,0.93,5,1
499,128,2025-10-29,138.0,0.92,4,1
499,118,2025-11-05,91.0,0.74,3,0
499,107,2025-06-20,69.3,0.77,5,1
499,121,2025-10-26,146.6,0.94,4,1
499,154,2025-05-22,86.1,0.59,4,1
499,156,2025-07-21,71.2,0.75,3,0
499,158,2025-08-10,75.7,0.97,5,1
499,114,2025-06-14,112.2,0.71,4,1
499,125,2025-01-16,101.8,0.64,4,1
499,157,2025-02-07,71.0,0.71,5,1
499,147,2025-09-27,88.1,0.78,5,1
499,113,2025-09-11,66.7,0.58,4,1
499,122,2025-01-05,110.8,0.78,3,0
499,134,2025-09-15,17.6,0.18,2,0
499,144,2025-12-18,113.0,0.85,2,0
499,120,2025-01-24,71.8,0.54,3,0
499,141,2025-08-20,22.5,0.25,3,0
499,151,2025-11-12,19.4,0.15,1,0
499,109,2025-11-25,33.1,0.39,2,0
500,105,2025-05-08,92.1,0.98,5,1
500,114,2025-06-02,96.4,0.61,3,0
500,149,2025-09-07,76.5,0.55,4,1
500,101,2025-02-14,84.6,0.92,3,0
500,146,2025-05-18,96.4,0.79,3,0
500,138,2025-09-07,76.2,0.77,3,0
500,137,2025-05-28,95.5,0.77,4,1
500,150,2025-12-08,76.8,0.96,5,1
500,136,2025-03-06,91.8,0.67,5,1
500,154,2025-09-15,131.4,0.9,4,1
500,128,2025-02-16,114.0,0.76,3,0
500,147,2025-07-20,62.1,0.55,2,0
500,104,2025-09-18,83.6,0.76,2,0
500,148,2025-02-26,26.1,0.18,1,0
500,122,2025-07-06,72.4,0.51,4,1
500,125,2025-08-04,100.2,0.63,3,0
500,142,2025-10-14,53.5,0.63,3,0
500,159,2025-10-17,100.0,0.84,5,1
501,132,2025-04-23,76.1,0.59,2,0
501,158,2025-04-07,53.0,0.68,3,0
501,122,2025-03-09,93.7,0.66,3,0
501,129,2025-09-19,73.8,0.71,5,1
501,123,2025-07-11,77.4,0.64,3,0
501,159,2025-03-07,95.2,0.8,4,1
501,103,2025-03-16,60.0,0.6,4,1
501,127,2025-08-19,135.4,0.96,4,1
501,128,2025-10-13,111.0,0.74,2,0
501,137,2025-09-27,73.2,0.59,2,0
501,114,2025-10-20,112.2,0.71,3,0
501,145,2025-04-12,105.8,0.74,1,0
501,157,2025-10-20,20.0,0.2,1,0
501,146,2025-03-24,78.1,0.64,3,0
501,150,2025-11-18,58.4,0.73,3,0
502,124,2025-03-03,60.4,0.71,4,1
502,154,2025-09-05,92.0,0.63,4,1
502,121,2025-01-06,113.9,0.73,3,0
502,133,2025-09-07,54.6,0.62,5,1
502,150,2025-11-07,63.2,0.79,4,1
502,116,2025-10-20,21.6,0.21,2,0
502,137,2025-12-16,91.8,0.74,3,0
502,106,2025-01-09,111.6,0.93,3,0
502,144,2025-07-18,102.4,0.77,3,0
503,135,2025-08-29,128.0,0.81,5,1
503,109,2025-08-21,57.8,0.68,3,0
503,110,2025-07-20,74.1,0.78,4,1
503,114,2025-11-08,148.5,0.94,4,1
503,101,2025-06-08,81.0,0.88,4,1
503,143,2025-01-05,28.8,0.18,3,0
503,124,2025-04-22,11.9,0.14,2,0
503,137,2025-03-07,37.2,0.3,2,0
504,149,2025-03-19,137.6,0.99,5,1
504,135,2025-10-04,86.9,0.55,5,1
504,112,2025-12-18,85.8,0.55,3,0
504,145,2025-10-26,117.3,0.82,5,1
504,133,2025-09-16,66.9,0.76,3,0
504,127,2025-12-05,136.8,0.97,5,1
504,130,2025-10-15,94.4,0.59,4,1
504,113,2025-12-07,87.4,0.76,4,1
504,128,2025-12-30,88.5,0.59,5,1
504,111,2025-09-15,95.2,0.61,5,1
504,122,2025-08-27,85.2,0.6,5,1
504,143,2025-04-18,115.2,0.72,3,0
504,153,2025-07-20,72.8,0.91,3,0
504,106,2025-11-30,76.8,0.64,2,0
504,107,2025-06-05,79.2,0.88,4,1
504,131,2025-05-07,95.8,0.71,3,0
504,126,2025-08-01,43.2,0.3,2,0
505,146,2025-02-25,115.9,0.95,4,1
505,141,2025-04-13,87.3,0.97,3,0
505,120,2025-03-06,85.1,0.64,4,1
505,124,2025-08-18,84.2,0.99,3,0
505,101,2025-02-20,91.1,0.99,4,1
505,110,2025-11-20,87.4,0.92,5,1
505,157,2025-05-08,76.0,0.76,5,1
505,138,2025-07-09,57.4,0.58,4,1
505,102,2025-08-22,62.4,0.8,3,0
505,125,2025-03-06,93.8,0.59,4,1
505,106,2025-03-19,118.8,0.99,5,1
505,131,2025-11-15,62.1,0.46,2,0
505,104,2025-09-14,51.7,0.47,3,0
505,127,2025-03-23,77.5,0.55,2,0
505,155,2025-09-15,109.2,0.86,4,1
505,140,2025-01-03,26.4,0.31,2,0
505,115,2025-08-28,27.7,0.19,2,0
505,122,2025-09-12,93.7,0.66,3,0
506,126,2025-10-16,108.0,0.75,3,0
506,152,2025-01-13,144.5,0.97,3,0
506,115,2025-05-15,92.0,0.63,3,0
506,125,2025-06-01,146.3,0.92,4,1
506,138,2025-05-12,66.3,0.67,3,0
506,156,2025-08-23,71.2,0.75,3,0
506,141,2025-07-22,76.5,0.85,5,1
506,136,2025-05-02,80.8,0.59,2,0
506,146,2025-11-17,108.6,0.89,4,1
506,122,2025-01-09,107.9,0.76,4,1
506,151,2025-02-16,73.5,0.57,3,0
506,119,2025-07-08,141.6,0.99,4,1
506,157,2025-08-16,93.0,0.93,4,1
506,149,2025-04-07,104.2,0.75,4,1
506,113,2025-11-30,32.2,0.28,3,0
506,109,2025-10-30,47.6,0.56,2,0
506,137,2025-03-01,42.2,0.34,2,0
506,107,2025-05-26,75.6,0.84,3,0
506,140,2025-08-01,17.9,0.21,3,0
506,128,2025-02-24,88.5,0.59,4,1
506,130,2025-07-29,129.6,0.81,3,0
507,150,2025-12-31,76.0,0.95,3,0
507,147,2025-02-04,76.8,0.68,3,0
507,156,2025-01-06,61.8,0.65,4,1
507,105,2025-09-02,85.5,0.91,4,1
507,145,2025-04-23,117.3,0.82,4,1
507,113,2025-11-28,75.9,0.66,3,0
507,102,2025-04-25,51.5,0.66,3,0
507,103,2025-07-12,47.0,0.47,3,0
507,122,2025-08-04,79.5,0.56,2,0
508,101,2025-06-24,65.3,0.71,4,1
508,145,2025-08-06,103.0,0.72,4,1
508,110,2025-05-04,85.5,0.9,4,1
508,158,2025-12-05,78.0,1.0,4,1
508,137,2025-09-15,71.9,0.58,4,1
508,119,2025-10-01,117.3,0.82,3,0
508,136,2025-04-19,84.9,0.62,4,1
508,118,2025-03-11,75.0,0.61,4,1
508,125,2025-08-03,146.3,0.92,5,1
508,115,2025-06-11,92.0,0.63,3,0
508,156,2025-01-25,68.4,0.72,5,1
508,157,2025-01-17,98.0,0.98,4,1
508,147,2025-01-08,102.8,0.91,4,1
508,133,2025-05-31,52.8,0.6,4,1
508,104,2025-08-28,64.9,0.59,3,0
508,129,2025-01-21,11.4,0.11,2,0
508,124,2025-01-29,11.1,0.13,3,0
508,140,2025-08-19,11.9,0.14,2,0
508,143,2025-05-12,57.6,0.36,1,0
508,120,2025-08-14,79.8,0.6,3,0
508,123,2025-05-25,47.2,0.39,2,0
508,107,2025-07-25,36.9,0.41,1,0
508,154,2025-01-17,121.2,0.83,3,0
509,134,2025-11-19,75.5,0.77,5,1
509,112,2025-10-26,92.0,0.59,5,1
509,117,2025-01-22,85.4,0.96,5,1
509,154,2025-01-08,97.8,0.67,4,1
509,135,2025-05-31,143.8,0.91,3,0
509,133,2025-04-03,57.2,0.65,4,1
509,126,2025-10-17,108.0,0.75,4,1
509,151,2025-10-29,107.1,0.83,3,0
509,128,2025-12-16,85.5,0.57,3,0
509,132,2025-10-13,89.0,0.69,4,1
509,111,2025-12-30,138.8,0.89,4,1
509,150,2025-07-19,66.4,0.83,3,0
509,118,2025-01-19,100.9,0.82,2,0
509,113,2025-09-26,109.2,0.95,4,1
509,152,2025-06-13,135.6,0.91,5,1
509,153,2025-06-08,47.2,0.59,5,1
509,101,2025-11-28,11.0,0.12,1,0
509,120,2025-08-29,49.2,0.37,1,0
509,116,2025-04-22,82.4,0.8,3,0
509,107,2025-12-25,70.2,0.78,3,0
509,145,2025-04-10,133.0,0.93,4,1
509,138,2025-07-28,11.9,0.12,1,0
509,143,2025-03-24,64.0,0.4,2,0
509,114,2025-12-17,129.6,0.82,3,0
509,108,2025-12-28,81.1,0.67,2,0
510,112,2025-02-10,96.7,0.62,3,0
510,130,2025-06-16,144.0,0.9,5,1
510,149,2025-02-23,86.2,0.62,4,1
510,122,2025-08-29,83.8,0.59,5,1
510,135,2025-08-18,137.5,0.87,4,1
510,118,2025-08-20,75.0,0.61,3,0
510,102,2025-12-27,56.9,0.73,3,0
510,158,2025-10-14,74.1,0.95,4,1
511,118,2025-03-28,104.5,0.85,5,1
511,147,2025-11-02,81.4,0.72,5,1
511,102,2025-06-15,66.3,0.85,4,1
511,115,2025-08-27,111.0,0.76,4,1
511,156,2025-10-23,56.0,0.59,4,1
511,110,2025-09-02,77.0,0.81,5,1
511,131,2025-06-08,95.8,0.71,4,1
511,126,2025-04-28,108.0,0.75,4,1
511,119,2025-08-16,118.7,0.83,4,1
511,125,2025-06-02,117.7,0.74,4,1
511,157,2025-09-30,98.0,0.98,5,1
511,140,2025-06-15,54.4,0.64,2,0
511,143,2025-11-06,100.8,0.63,4,1
511,104,2025-01-25,100.1,0.91,3,0
511,138,2025-02-23,99.0,1.0,5,1
511,158,2025-02-27,47.6,0.61,4,1
511,160,2025-05-08,54.0,0.5,3,0
511,101,2025-10-06,35.9,0.39,1,0
511,120,2025-05-27,71.8,0.54,3,0
511,136,2025-09-11,86.3,0.63,3,0
511,159,2025-07-31,16.7,0.14,2,0
511,134,2025-01-05,76.4,0.78,3,0
511,139,2025-04-18,70.5,0.87,2,0
511,144,2025-10-26,23.9,0.18,2,0
511,146,2025-01-31,46.4,0.38,2,0
512,141,2025-03-19,81.9,0.91,5,1
512,130,2025-07-04,112.0,0.7,3,0
512,146,2025-05-23,76.9,0.63,5,1
512,136,2025-06-12,102.8,0.75,3,0
512,108,2025-08-29,92.0,0.76,4,1
512,118,2025-07-26,108.2,0.88,5,1
512,126,2025-10-02,96.5,0.67,4,1
512,131,2025-03-27,120.2,0.89,5,1
512,140,2025-12-13,37.4,0.44,3,0
512,121,2025-12-07,43.7,0.28,1,0
512,125,2025-12-10,122.4,0.77,3,0
512,123,2025-12-19,71.4,0.59,3,0
512,157,2025-11-20,75.0,0.75,2,0
513,160,2025-04-07,87.5,0.81,3,0
513,155,2025-11-09,78.7,0.62,4,1
513,127,2025-05-24,90.2,0.64,4,1
513,156,2025-12-31,57.0,0.6,5,1
513,120,2025-03-13,87.8,0.66,5,1
513,144,2025-12-23,115.7,0.87,4,1
513,151,2025-07-20,71.0,0.55,5,1
513,108,2025-06-28,79.9,0.66,3,0
513,111,2025-02-18,109.2,0.7,4,1
513,123,2025-07-04,105.3,0.87,4,1
513,104,2025-10-04,79.2,0.72,4,1
513,137,2025-03-26,116.6,0.94,5,1
513,116,2025-05-03,77.2,0.75,3,0
513,148,2025-05-14,29.0,0.2,2,0
513,133,2025-07-25,8.8,0.1,2,0
513,126,2025-01-15,54.7,0.38,3,0
513,142,2025-03-19,29.8,0.35,3,0
513,157,2025-09-01,65.0,0.65,3,0
513,140,2025-11-10,28.9,0.34,2,0
513,118,2025-06-07,13.5,0.11,2,0
514,160,2025-06-02,85.3,0.79,4,1
514,147,2025-07-17,93.8,0.83,5,1
514,134,2025-10-03,56.8,0.58,3,0
514,131,2025-04-18,89.1,0.66,3,0
514,121,2025-10-06,87.4,0.56,2,0
514,103,2025-04-01,83.0,0.83,4,1
514,119,2025-05-29,125.8,0.88,3,0
514,123,2025-08-28,96.8,0.8,4,1
514,126,2025-07-23,139.7,0.97,5,1
514,143,2025-05-05,107.2,0.67,4,1
514,104,2025-01-22,61.6,0.56,4,1
514,139,2025-08-29,49.4,0.61,3,0
514,140,2025-03-19,55.2,0.65,4,1
514,129,2025-01-08,90.5,0.87,2,0
514,137,2025-07-27,49.6,0.4,4,1
514,108,2025-11-08,59.3,0.49,2,0
514,152,2025-12-08,23.8,0.16,1,0
514,144,2025-05-25,97.1,0.73,3,0
514,118,2025-05-03,102.1,0.83,4,1
514,153,2025-11-30,33.6,0.42,3,0
514,156,2025-04-28,36.1,0.38,3,0
514,133,2025-02-01,19.4,0.22,1,0
515,139,2025-01-02,60.8,0.75,4,1
515,144,2025-11-22,118.4,0.89,5,1
515,127,2025-07-13,107.2,0.76,2,0
515,159,2025-03-25,76.2,0.64,4,1
515,158,2025-02-23,71.0,0.91,4,1
515,106,2025-01-01,114.0,0.95,5,1
515,151,2025-01-19,112.2,0.87,4,1
515,115,2025-08-01,84.7,0.58,4,1
515,149,2025-04-04,20.9,0.15,2,0
515,125,2025-01-04,93.8,0.59,1,0
515,134,2025-02-23,46.1,0.47,2,0
516,130,2025-03-17,110.4,0.69,4,1
516,136,2025-04-01,80.8,0.59,4,1
516,119,2025-05-21,140.1,0.98,5,1
516,150,2025-10-20,51.2,0.64,5,1
516,110,2025-06-27,63.6,0.67,3,0
516,145,2025-01-08,103.0,0.72,4,1
516,139,2025-02-09,68.0,0.84,3,0
516,137,2025-08-26,73.2,0.59,4,1
516,156,2025-11-12,61.8,0.65,4,1
516,109,2025-12-05,74.8,0.88,4,1
516,115,2025-01-14,141.6,0.97,5,1
516,133,2025-08-06,67.8,0.77,3,0
516,105,2025-08-16,77.1,0.82,3,0
516,101,2025-04-24,56.1,0.61,4,1
516,141,2025-04-12,84.6,0.94,4,1
516,135,2025-08-22,39.5,0.25,2,0
516,148,2025-06-12,120.3,0.83,3,0
516,152,2025-03-29,82.0,0.55,3,0
516,154,2025-10-10,119.7,0.82,5,1
516,127,2025-04-02,43.7,0.31,2,0
516,129,2025-01-03,31.2,0.3,4,1
516,146,2025-10-09,40.3,0.33,1,0
517,120,2025-02-26,83.8,0.63,4,1
517,151,2025-03-03,107.1,0.83,5,1
517,141,2025-08-02,58.5,0.65,3,0
517,110,2025-01-24,88.3,0.93,4,1
517,102,2025-01-30,58.5,0.75,4,1
517,132,2025-03-11,109.7,0.85,4,1
517,139,2025-11-04,36.5,0.45,1,0
517,158,2025-05-03,14.0,0.18,2,0
517,143,2025-05-07,25.6,0.16,3,0
517,127,2025-03-28,43.7,0.31,1,0
518,122,2025-07-02,127.8,0.9,5,1
518,144,2025-01-14,117.0,0.88,5,1
518,129,2025-07-30,91.5,0.88,4,1
518,111,2025-10-12,148.2,0.95,4,1
518,116,2025-12-02,83.4,0.81,5,1
518,137,2025-01-24,86.8,0.7,5,1
518,153,2025-06-13,69.6,0.87,3,0
518,135,2025-05-20,88.5,0.56,4,1
518,124,2025-09-19,82.5,0.97,5,1
518,142,2025-01-15,73.1,0.86,4,1
518,104,2025-03-02,82.5,0.75,3,0
518,148,2025-09-07,130.5,0.9,5,1
518,134,2025-02-23,63.7,0.65,4,1
518,127,2025-05-28,81.8,0.58,3,0
518,146,2025-08-29,51.2,0.42,2,0
518,141,2025-12-21,74.7,0.83,3,0
518,117,2025-08-30,16.9,0.19,1,0
518,114,2025-01-06,39.5,0.25,1,0
518,138,2025-04-13,12.9,0.13,2,0
518,136,2025-09-16,57.5,0.42,2,0
518,150,2025-09-29,36.0,0.45,3,0
518,156,2025-04-17,57.0,0.6,2,0
518,109,2025-05-31,60.4,0.71,5,1
519,151,2025-04-09,71.0,0.55,3,0
519,134,2025-09-22,80.4,0.82,4,1
519,159,2025-07-02,110.7,0.93,5,1
519,158,2025-10-01,49.1,0.63,5,1
519,103,2025-01-03,98.0,0.98,5,1
519,140,2025-04-21,62.9,0.74,4,1
519,116,2025-07-25,94.8,0.92,4,1
519,120,2025-03-12,74.5,0.56,4,1
519,156,2025-09-05,76.0,0.8,3,0
519,119,2025-07-11,118.7,0.83,3,0
519,105,2025-10-15,24.4,0.26,2,0
519,131,2025-10-14,63.5,0.47,2,0
519,150,2025-08-07,12.8,0.16,2,0
519,128,2025-07-24,52.5,0.35,4,1
519,110,2025-03-18,66.5,0.7,2,0
519,108,2025-11-28,52.0,0.43,2,0
520,112,2025-11-04,138.8,0.89,5,1
520,119,2025-08-28,128.7,0.9,4,1
520,123,2025-02-17,84.7,0.7,4,1
520,155,2025-05-11,76.2,0.6,5,1
520,134,2025-06-05,92.1,0.94,5,1
520,129,2025-06-18,87.4,0.84,3,0
520,121,2025-12-01,112.3,0.72,4,1
520,117,2025-08-26,73.9,0.83,4,1
520,141,2025-11-12,51.3,0.57,4,1
520,136,2025-10-22,78.1,0.57,5,1
520,152,2025-06-08,120.7,0.81,4,1
520,143,2025-07-19,124.8,0.78,4,1
520,103,2025-04-30,76.0,0.76,2,0
520,118,2025-07-17,115.6,0.94,4,1
520,126,2025-04-13,87.8,0.61,4,1
520,115,2025-05-09,143.1,0.98,4,1
520,137,2025-07-25,14.9,0.12,2,0
520,120,2025-10-25,105.1,0.79,4,1
520,106,2025-01-11,26.4,0.22,3,0
520,148,2025-02-26,68.2,0.47,2,0
520,145,2025-11-16,104.4,0.73,4,1
520,124,2025-05-23,77.3,0.91,3,0
520,102,2025-03-24,28.9,0.37,4,1
520,130,2025-12-17,36.8,0.23,2,0
520,138,2025-12-05,73.3,0.74,3,0
521,115,2025-08-19,118.3,0.81,3,0
521,156,2025-09-02,58.9,0.62,5,1
521,141,2025-03-23,89.1,0.99,4,1
521,152,2025-03-15,134.1,0.9,5,1
521,155,2025-03-02,116.8,0.92,4,1
521,117,2025-11-16,57.9,0.65,5,1
521,138,2025-10-01,95.0,0.96,3,0
521,133,2025-05-13,76.6,0.87,4,1
521,146,2025-12-11,111.0,0.91,5,1
521,158,2025-01-14,71.8,0.92,5,1
521,153,2025-09-29,76.0,0.95,5,1
521,122,2025-12-13,103.7,0.73,5,1
521,157,2025-06-21,90.0,0.9,5,1
521,118,2025-02-01,95.9,0.78,5,1
521,105,2025-04-20,42.3,0.45,4,1
521,108,2025-09-29,82.3,0.68,3,0
521,103,2025-07-08,51.0,0.51,2,0
521,124,2025-09-10,69.7,0.82,2,0
521,132,2025-08-11,32.2,0.25,3,0
521,121,2025-12-30,138.8,0.89,4,1
521,127,2025-05-19,31.0,0.22,2,0
521,134,2025-05-20,48.0,0.49,3,0
522,148,2025-01-27,89.9,0.62,4,1
522,128,2025-08-16,123.0,0.82,4,1
522,123,2025-09-06,112.5,0.93,5,1
522,127,2025-03-24,91.7,0.65,3,0
522,105,2025-10-15,62.0,0.66,3,0
522,108,2025-06-06,89.5,0.74,3,0
522,114,2025-08-21,45.8,0.29,2,0
522,152,2025-10-29,53.6,0.36,2,0
522,156,2025-10-22,68.4,0.72,2,0
523,112,2025-10-30,154.4,0.99,5,1
523,128,2025-08-09,87.0,0.58,5,1
523,111,2025-10-13,154.4,0.99,5,1
523,151,2025-04-10,96.8,0.75,3,0
523,149,2025-02-24,139.0,1.0,3,0
523,135,2025-05-29,134.3,0.85,5,1
523,120,2025-03-22,91.8,0.69,4,1
523,132,2025-07-13,99.3,0.77,4,1
523,144,2025-02-20,77.1,0.58,4,1
523,127,2025-12-16,114.2,0.81,4,1
523,159,2025-03-17,95.2,0.8,5,1
523,122,2025-01-01,120.7,0.85,4,1
523,158,2025-08-18,64.7,0.83,5,1
523,113,2025-12-28,104.7,0.91,5,1
523,123,2025-04-20,119.8,0.99,4,1
523,142,2025-01-05,63.8,0.75,4,1
523,154,2025-04-02,118.3,0.81,5,1
523,126,2025-03-22,97.9,0.68,2,0
523,152,2025-12-19,122.2,0.82,3,0
523,108,2025-04-18,56.9,0.47,1,0
523,107,2025-07-28,67.5,0.75,3,0
523,145,2025-07-23,98.7,0.69,3,0
523,139,2025-08-13,21.9,0.27,3,0
523,117,2025-03-15,12.5,0.14,2,0
523,110,2025-07-22,51.3,0.54,2,0
523,133,2025-04-29,80.1,0.91,5,1
523,140,2025-08-04,70.5,0.83,4,1
524,150,2025-02-25,79.2,0.99,5,1
524,111,2025-01-17,117.0,0.75,4,1
524,136,2025-04-05,132.9,0.97,3,0
524,144,2025-01-16,106.4,0.8,5,1
524,105,2025-11-16,93.1,0.99,4,1
524,151,2025-03-21,109.7,0.85,5,1
524,158,2025-01-29,76.4,0.98,5,1
524,123,2025-07-27,121.0,1.0,4,1
524,127,2025-05-27,105.8,0.75,4,1
524,130,2025-11-22,153.6,0.96,5,1
524,116,2025-05-23,33.0,0.32,2,0
524,104,2025-12-21,33.0,0.3,1,0
524,119,2025-10-17,88.7,0.62,2,0
524,141,2025-03-27,40.5,0.45,3,0
524,103,2025-08-11,74.0,0.74,4,1
524,138,2025-07-07,18.8,0.19,1,0
525,104,2025-06-28,60.5,0.55,4,1
525,114,2025-07-06,153.3,0.97,4,1
525,143,2025-11-15,104.0,0.65,5,1
525,102,2025-09-10,60.8,0.78,5,1
525,126,2025-05-29,103.7,0.72,4,1
525,140,2025-12-11,51.0,0.6,4,1
525,106,2025-10-26,110.4,0.92,5,1
525,157,2025-03-30,99.0,0.99,4,1
525,145,2025-10-15,107.2,0.75,4,1
525,141,2025-05-07,72.0,0.8,3,0
525,110,2025-08-09,71.2,0.75,3,0
525,152,2025-06-21,83.4,0.56,5,1
525,120,2025-06-27,129.0,0.97,5,1
525,148,2025-10-28,85.5,0.59,3,0
525,135,2025-12-22,131.1,0.83,5,1
525,125,2025-09-01,124.0,0.78,5,1
525,136,2025-05-09,104.1,0.76,4,1
525,138,2025-03-30,84.2,0.85,3,0
525,117,2025-04-12,60.5,0.68,3,0
525,144,2025-06-21,58.5,0.44,3,0
525,116,2025-11-27,79.3,0.77,3,0
525,134,2025-09-10,11.8,0.12,1,0
525,155,2025-12-19,81.3,0.64,2,0
525,105,2025-08-02,28.2,0.3,4,1
525,124,2025-07-23,17.9,0.21,3,0
526,140,2025-01-02,48.5,0.57,4,1
526,120,2025-05-19,81.1,0.61,3,0
526,103,2025-08-15,88.0,0.88,4,1
526,117,2025-11-12,52.5,0.59,3,0
526,107,2025-10-12,81.0,0.9,4,1
